block,source,speaker_key,rows_dual_scored,rows_text_total,hours,hours_audio_lev,text_mean_prob,text_full_vote_frac,text_full_vote_lb,audio_mean_prob,audio_vote_frac,audio_vote_lb,combined_prob,combined_vote_lb
val,qasr,1E324127-7424-4410-835E-F6B8D4604FCF,130,355,0.16040288888888893,0.14087788888888894,0.9328883340725532,0.39436619718309857,0.34491830887243535,0.8394185416803409,0.8615384615384616,0.7917339909033763,0.7830837649377853,0.2730835492192167
val,masc_c,GKlqne3n_tU,9,26,0.007316666666666667,0.007316666666666667,0.9029687510596381,0.5769230769230769,0.3894829692111983,0.8929405046833886,1.0,0.7008472464490406,0.8062973722845224,0.2729680665104648
val,masc_c,uKBBoJplMQg,26,41,0.025605583333333334,0.02002780555555556,0.8770905091212347,0.6585365853658537,0.5054955435372689,0.7290740837880338,0.7307692307692307,0.5391659658023868,0.6394639593367443,0.2725459929400741
val,qasr,401D12B8-9D04-4EEF-B6AA-41ADCE64C5B0,280,829,0.29555561111111134,0.18802227777777786,0.8967661525521959,0.51145958986731,0.477457393501091,0.6013191735708721,0.6285714285714286,0.5705918601974102,0.539242681739017,0.2724333023227944
val,qasr,4F335A13-4FE6-4811-97AD-5AA083FFD459,173,492,0.20858336111111114,0.15713611111111123,0.9289040544818592,0.4532520325203252,0.40979517500561297,0.6920925084613546,0.7283236994219653,0.6576144191557001,0.6428875371862728,0.2694872159841246
val,qasr,D720C855-1998-4174-8E52-61AF25748056,286,920,0.27509461111111116,0.15463341666666666,0.9219278486875387,0.5543478260869565,0.5220696723798283,0.5555499513019723,0.5734265734265734,0.5155058305840932,0.5121769714422942,0.2691299600829288
val,masc_c,I_bk1ySlTSw,30,49,0.03635552777777777,0.025188861111111113,0.9431564589341481,0.6530612244897959,0.5131093521943978,0.7070145059376955,0.7,0.5212387898833981,0.6668252978352732,0.2674524978156622
val,masc_c,6RkY30bYRJI,17,32,0.015188888888888887,0.012688888888888888,0.9121552916134105,0.625,0.4525410058952512,0.8509051874827813,0.8235294117647058,0.5897007098262422,0.7761576694237201,0.2668637524019113
val,masc_c,rzPcu2hrS80,16,33,0.014994416666666665,0.011605527777777779,0.9216168224811554,0.696969696969697,0.5266154602526555,0.7192547551821917,0.75,0.5050123107060135,0.6628772820254729,0.26594729043570436
val,masc_c,rfzlfCMhivY,20,32,0.032938888888888886,0.028227777777777775,0.8746848285198212,0.625,0.4525410058952512,0.7616951541975141,0.8,0.5839782779742402,0.6662431953336314,0.26427411733543926
val,qasr,D5472774-910B-490F-99E3-51B9477AFF6E,237,683,0.26199736111111116,0.2056473333333334,0.8961048199154656,0.4158125915080527,0.37942067997055623,0.7443609394256875,0.7468354430379747,0.6878406056832066,0.6670254255761625,0.2609809503196815
val,qasr,063C838C-086B-44A9-9958-3F434FB5F044,291,794,0.30488897222222205,0.17608058333333332,0.9098463140402463,0.5440806045340051,0.5093077325099291,0.5470679091314443,0.5670103092783505,0.5095722205662716,0.49774772065294903,0.2595290722066573
val,masc_c,kdYGvbcdHAA,16,30,0.024755499999999993,0.021188861111111106,0.9725107550621033,0.6333333333333333,0.4551324643360493,0.7983988723899529,0.8125,0.5699064013154177,0.7764514902286849,0.25938290487157556
val,masc_c,Uvmh8BdiZMs,27,50,0.025944472222222226,0.01778891666666667,0.9554439120822482,0.64,0.5014076201030194,0.7043536424106505,0.7037037037037037,0.515189666191624,0.6729703995942128,0.2583200244268112
val,masc_c,33N6pylUblw,18,38,0.016105527777777778,0.011372194444444443,0.9128812717066871,0.6842105263157895,0.5254394356005149,0.6804646301186748,0.7222222222222222,0.49126922453805477,0.6211834168941562,0.25813222406917813
val,masc_c,gaBGCRwczqA,11,18,0.011544472222222223,0.00923336111111111,0.8863881609656594,0.7222222222222222,0.49126922453805477,0.8357280262915249,0.8181818181818182,0.5230138624217553,0.740779428292005,0.2569406146145886
val,masc_c,4hD_JLhgGH8,23,68,0.016555583333333332,0.014805583333333332,0.9338718108508898,0.45588235294117646,0.34304690695364476,0.9009037395615292,0.9130434782608695,0.7320359570190598,0.8413286066666638,0.25112267083423967
val,qasr,1CE4A719-2B75-4631-B442-30C6BE59CE91,172,388,0.20669172222222226,0.13271113888888894,0.9141777559768322,0.5128865979381443,0.46326906433473447,0.6001771987350875,0.6162790697674418,0.5418165583663604,0.5486686447281035,0.25100685003544987
val,qasr,195B90FC-82CB-4645-B17A-5CDE01164A8E,193,432,0.2479390555555555,0.14591394444444444,0.938311343057168,0.5601851851851852,0.5130509779635977,0.5397758743013352,0.5595854922279793,0.48906043476115,0.506477825565543,0.2509129343375103
val,qasr,D43C04B7-E3FE-4AA1-899E-8AA7D6F4F57C,109,320,0.1410028333333334,0.1212250555555556,0.9036698374179525,0.384375,0.33274721481877495,0.8108488022645619,0.8256880733944955,0.7437283944421204,0.7327396053129581,0.2474735518322548
val,qasr,C5BBE96F-CC78-48DF-9731-0680CCD91FA3,132,290,0.15889452777777774,0.0999528055555556,0.9210578605081096,0.4862068965517241,0.4292385327612409,0.6520768128454316,0.6590909090909091,0.5747514992528577,0.6006004741263602,0.2467054902416201
val,masc_c,HjkBZqFcHOU,12,17,0.01015,0.007544444444444445,0.9351444393396378,0.7647058823529411,0.5273775411082839,0.7155401188259324,0.75,0.4676896608793401,0.6691333632444944,0.24664902335631356
val,qasr,21583C2E-BBFB-4EA8-BEEB-E47058EC9094,107,310,0.12405286111111113,0.0972084166666667,0.9260689036868442,0.3903225806451613,0.3376771210588647,0.7653922000489193,0.8037383177570093,0.7185255265844489,0.7088059155897645,0.24262963122434147
val,masc_c,oNeeZ0Ps6UA,12,22,0.009233333333333333,0.006911111111111111,0.9285063395897547,0.7272727272727273,0.5184787630099803,0.7542350962758064,0.75,0.4676896608793401,0.7003120684331753,0.24248715684527744
val,masc_c,flmgf7gaM4o,7,13,0.005694472222222223,0.005033361111111111,0.9712838275091988,0.7692307692307693,0.49743126004873084,0.827663263838206,0.8571428571428571,0.4868654966809702,0.8038959427895286,0.24218211748826618
val,masc_c,QKQvoSRuOMo,10,25,0.007761111111111111,0.005561111111111111,0.9358916759490967,0.8,0.6086866446346176,0.7284048369619995,0.7,0.3967732199795652,0.6817080236337943,0.24151055995023457
val,qasr,A224AC37-B9A9-41E7-82C2-57BFC0210D8A,293,818,0.2897361944444446,0.14699172222222212,0.8898461912679184,0.558679706601467,0.5244558214742713,0.4859840281341172,0.515358361774744,0.45830555527007605,0.4324510364521851,0.24036101647538977
val,masc_c,YhGgnGdmOn0,11,21,0.010094444444444444,0.010094444444444444,0.944896324114366,0.5238095238095238,0.3236921790026675,0.9621319391510703,1.0,0.7411599827511859,0.9091149326168732,0.23990768980631083
val,masc_c,zbgmk6Z25J8,24,51,0.020683361111111107,0.014866666666666669,0.8878943820794424,0.6078431372549019,0.4708491122516505,0.7097789596300572,0.7083333333333334,0.5083193634129031,0.6302087507737192,0.23934172100328951
val,qasr,EFC63548-4D8F-4A0B-A448-E5AB3C7B09F6,107,270,0.14040283333333337,0.10257502777777776,0.9145718099914979,0.4444444444444444,0.3863642601955544,0.6904240503847908,0.7102803738317757,0.6182267641098055,0.6314423734220793,0.23886072634837652
val,masc_c,BKTznTyb6tk,6,14,0.0059277777777777775,0.0059277777777777775,0.8515491187572479,0.6428571428571429,0.3876400468214041,0.9523217380046844,1.0,0.6096569663469354,0.8109487367712598,0.23632745497972127
val,qasr,D5498A63-7296-45D3-8C95-6395238960C1,211,662,0.2269361388888889,0.16280277777777782,0.8891168070065467,0.4078549848942598,0.37105459184501566,0.6885285618443536,0.7014218009478673,0.6365193190135904,0.6121823164398613,0.2361834161180551
val,masc_c,dDsZD0LzVrI,103,362,0.19869175000000003,0.1845389722222223,0.8709960140070869,0.3259668508287293,0.27972688617007374,0.8994154188826057,0.912621359223301,0.8422209571522518,0.7833872447832639,0.2355918458113785
val,qasr,5CA29699-EA91-420A-B42C-E945AB0E82BF,97,270,0.1133972222222222,0.0844361111111111,0.9132675110679311,0.43333333333333335,0.3755688037760219,0.7083330021141404,0.7216494845360825,0.6253217812082499,0.6468975178480566,0.2348513533434737
val,qasr,67B4BC86-5D3A-4A81-A0E9-E34F13FE9EFB,313,867,0.3360000277777775,0.1742694722222223,0.917955788941429,0.5570934256055363,0.5238487620237382,0.477945342213676,0.5015974440894568,0.4465223124245061,0.43873269368263623,0.23391016057955435
val,qasr,ED1C2849-8D55-49F8-AB76-BEAF155A768A,254,759,0.25136677777777783,0.15349172222222213,0.8927848843608316,0.4769433465085639,0.4416149474185904,0.5846049338741884,0.5866141732283464,0.5252016623693048,0.5219264482856389,0.2319369045113768
val,qasr,20E8A494-05B2-453A-A715-CDD599A30E9D,183,472,0.25219169444444445,0.17568613888888887,0.9293911141124579,0.4025423728813559,0.3592581201554423,0.7118222803433103,0.7103825136612022,0.6408736196754811,0.6615613021783395,0.2302390518618272
val,masc_c,_R2Mr0QppzQ,22,31,0.03036108333333333,0.01965,0.9457715370438315,0.7096774193548387,0.5340734004245933,0.6170811878519916,0.6363636363636364,0.4295134934371804,0.5836178235156114,0.22939173196824117
val,masc_c,NGAoVEaaAFo,18,25,0.022988944444444444,0.01601113888888889,0.9858553012212118,0.72,0.524230281034417,0.6806196481403377,0.6666666666666666,0.4374906934425036,0.6709924882344678,0.22934586917330566
val,qasr,057C0E45-2A25-498A-A852-4CD38288EBCD,231,725,0.2571805833333334,0.15479447222222228,0.8987480528426893,0.4731034482758621,0.43699725696745984,0.5720694242235529,0.5887445887445888,0.5243417787596906,0.5141462811117565,0.22913591903142347
val,qasr,15973473-C03F-42BA-93C9-1461B6CF2D70,177,401,0.24176397222222218,0.1377222777777778,0.9275699507045208,0.48877805486284287,0.4401905767485696,0.5931730082587933,0.5932203389830508,0.5196157364406282,0.5502094580298611,0.22872995071143284
val,qasr,CEAA4E53-97A6-43E7-8CC3-1230A14C615D,164,353,0.17885013888888887,0.10105841666666672,0.9331649014862572,0.5155807365439093,0.46355931339794354,0.5450963035627643,0.5670731707317073,0.49056166267904655,0.5086647384146699,0.2274044275308524
val,qasr,CCC50709-D6E0-46B5-BDD8-275A2B833133,247,697,0.28316116666666674,0.16946947222222225,0.8999728893461497,0.460545193687231,0.42385798747395387,0.5784957073618298,0.5910931174089069,0.5288410330023078,0.5206304532287707,0.22415349594200498
