block,source,speaker_key,rows_dual_scored,rows_both_agree,rows_text_total,hours,hours_audio_lev,hours_both_agree,text_mean_prob,text_full_vote_frac,text_full_vote_lb,audio_mean_prob,audio_vote_frac,audio_vote_lb,audio_prob_sd,align_frac,align_lb,score_sum,score_product,score_sum_align,score_product_align,combined_vote_lb
train,qasr,103BC28C-0B6F-4756-BD1A-6E6B9CABE114,121,25,632,0.15220008333333335,0.051850055555555566,0.03070836111111111,0.8620038800988316,0.21044303797468356,0.18046016523146918,0.34859888090377805,0.35537190082644626,0.2757444702627318,0.41734278360784677,0.2066115702479339,0.14404553713266344,0.6053013805013048,0.3004935879371672,0.08719096248145314,0.04328476027933048,0.04976089266527652
train,qasr,70684974-0C4F-4D38-A36A-E412F8260C84,84,18,555,0.11752225000000001,0.03861388888888889,0.02116388888888889,0.8399212431339991,0.16396396396396395,0.1354899830925109,0.3672974528928448,0.35714285714285715,0.26299209329999573,0.4362449978030375,0.21428571428571427,0.14006654921749656,0.6036093480134219,0.3085009332337097,0.08454547845166298,0.04321066114842302,0.03563279427468047
train,qasr,0C5E2D74-0002-4E70-A974-069102B7A192,39,10,310,0.04728888888888888,0.01687222222222222,0.011708333333333331,0.8717296016521943,0.13225806451612904,0.09900944243241809,0.33955861906183715,0.358974358974359,0.22741884696491108,0.4235818367288079,0.2564102564102564,0.1456862584345219,0.6056441103570157,0.29600329973234446,0.08823402438081829,0.04312361322227758,0.022516613236619264
train,qasr,A13146A7-A338-4E7A-96E8-E5F4319CF0EC,112,24,616,0.13674727777777784,0.042869444444444446,0.029016666666666663,0.8625005904052939,0.18668831168831168,0.15789244390357737,0.3362646879821633,0.33035714285714285,0.2501464182744943,0.42363935215111465,0.21428571428571427,0.14843966088099217,0.5993826391937286,0.2900284919170678,0.08897215569987116,0.04305173098599512,0.039496229315086395
train,qasr,2134F589-7E88-4076-B97F-2C3B4B15BFBD,135,29,673,0.16576672222222227,0.04891669444444445,0.037327777777777786,0.8730177848427384,0.2213967310549777,0.19165883046901058,0.3201843250944943,0.28888888888888886,0.21911127327414318,0.4174551595474109,0.21481481481481482,0.15393663891185383,0.5966010549686164,0.2795266102353626,0.09183876117313496,0.04302938686605552,0.041994610378298054
train,masc_c,NTufvcwZFSc,10,3,27,0.008238916666666667,0.003477777777777778,0.002861111111111111,0.9235592663288117,0.48148148148148145,0.3074295064970908,0.4321067972108722,0.4,0.16817758120350967,0.4427817163578059,0.3,0.10778928748621182,0.677833031769842,0.39907623660776576,0.07306313952909005,0.043016143196629955,0.051702750793269386
train,qasr,6953E486-68A8-49C3-92E6-16AA1BCBE78A,158,31,663,0.17918061111111105,0.06166113888888888,0.03647222222222222,0.8664011593106427,0.2730015082956259,0.24047014136223896,0.34925014495756035,0.3291139240506329,0.26066167404529694,0.4074764693645754,0.1962025316455696,0.14180639315807014,0.6078256521341014,0.3025907304806403,0.08619356339808877,0.04290930009252531,0.06268134960539042
train,masc_c,Ji7ltbJeU0U,28,6,48,0.045816666666666665,0.02172222222222222,0.011144444444444445,0.891394378883498,0.6041666666666666,0.46310154596935116,0.46996657922448193,0.5,0.32632846832446344,0.41721798769582163,0.21428571428571427,0.10212321701189421,0.68068047905399,0.41892556698380934,0.06951328027819073,0.04278202658891839,0.15112321817486946
train,masc_c,uQgitqpOiYs,73,15,432,0.10972222222222212,0.039027777777777765,0.024,0.8702297480139014,0.19212962962962962,0.15775594833015813,0.3812939390581586,0.3835616438356164,0.2805043940267184,0.3993140441878834,0.2054794520547945,0.1286685959377339,0.62576184353603,0.33181332850580925,0.0805158977991889,0.042693955092268525,0.044251236690461306
train,qasr,1858E1E0-D0AE-43A2-B8F2-FF378B3EB689,105,21,791,0.10285563888888888,0.04276113888888889,0.02052777777777778,0.8435906115032378,0.1972187104930468,0.17098111034491226,0.37510903020038744,0.4,0.31142450373600916,0.3839938587330916,0.2,0.13469807905069028,0.6093498208518127,0.31643845616713134,0.08207825033862143,0.04262365218347865,0.053247707437396125
train,qasr,D584B165-4E36-494B-ABFF-C09F8F8B5D8D,30,6,281,0.038866666666666674,0.021941666666666665,0.007186111111111112,0.8649313529332479,0.13523131672597866,0.10013339161965937,0.518097224094284,0.5333333333333333,0.36142013281525043,0.4304387433071844,0.2,0.09504978102401236,0.691514288513766,0.4481185329868292,0.06572828169820916,0.04259356843319977,0.036190223698418775
train,qasr,549A3172-6E2A-4E3D-8C70-D860AC2D6AAB,21,6,301,0.02753611111111111,0.010619444444444444,0.0075833333333333326,0.8263285472279503,0.08970099667774087,0.062379352239385344,0.3721696129623091,0.38095238095238093,0.20750767797982508,0.4439986373326974,0.2857142857142857,0.138136757456282,0.5992490800951298,0.30753437560153346,0.08277832483300106,0.04248180145193816,0.012944194537080454
train,qasr,8277D673-A3F5-4037-A5C5-997962C64619,56,12,305,0.0705277777777778,0.02733888888888889,0.01582222222222222,0.8579530226332801,0.21311475409836064,0.17087198505036705,0.3895627400509381,0.375,0.2601002964669219,0.41017374968610976,0.21428571428571427,0.12705780314744497,0.6237578813421091,0.3342265303320051,0.07925330609923303,0.04246608869757745,0.044443853969491916
train,qasr,FA4D9161-52CE-42D8-9078-7543D876024E,61,13,730,0.06789166666666666,0.030538888888888886,0.019016666666666664,0.8537805314923896,0.11643835616438356,0.09515244140433683,0.3854760675195826,0.39344262295081966,0.28068166862043625,0.4120023662307504,0.21311475409836064,0.1289965277061263,0.6196282995059861,0.3291119618044655,0.07992989910472385,0.04245430029932731,0.026707546026677548
train,qasr,9396A45E-B429-4B58-A9B6-83293244D84E,46,11,520,0.060230555555555565,0.026883333333333335,0.017241666666666666,0.8280013786709827,0.10384615384615385,0.08046613606819789,0.3665159891451881,0.391304347826087,0.26393022355248846,0.44760988850820527,0.2391304347826087,0.13912036561131397,0.5972586839080853,0.30347574431717467,0.08309084646982504,0.04221965650357098,0.021237445280884424
train,qasr,5C424D1A-02D4-4463-929B-B1192BB09747,39,9,358,0.04469722222222222,0.018763888888888886,0.010569444444444444,0.8538272503094796,0.12849162011173185,0.0977307725953463,0.39039787647794955,0.4358974358974359,0.2930452416170466,0.41146642396086264,0.23076923076923078,0.1264566242878376,0.6221125633937146,0.33333234539982753,0.07867025469382252,0.04215208316520971,0.02863953786862389
train,qasr,967C2232-F23A-41CC-93D5-5DA9152F40B3,229,44,833,0.2255973055555556,0.07166666666666668,0.04700555555555556,0.8840279633821879,0.4057623049219688,0.3729222842107346,0.32535271989890807,0.31877729257641924,0.26183574050154135,0.3920221210905042,0.19213973799126638,0.14635873024477,0.604690341640548,0.2876209023530871,0.08850171059378678,0.04209583006025281,0.09764438243584395
train,qasr,8EDA99F3-318D-4CBC-9386-5E925C6B231B,72,17,616,0.09361666666666667,0.029419444444444443,0.020330555555555553,0.8290338375502162,0.13474025974025974,0.11002836074484063,0.3305897810524685,0.3333333333333333,0.2353448606571184,0.4438844997796131,0.2361111111111111,0.15296584625945536,0.5798118093013424,0.27407011484081373,0.08869140408100579,0.04192336705105119,0.025894609227825674
train,masc_c,8HDatIpFYFs,15,4,130,0.015891722222222224,0.005669444444444445,0.004116666666666667,0.9050546646118164,0.13076923076923078,0.08327322875925808,0.42473678992440306,0.4,0.19824228082594664,0.3948012257601473,0.26666666666666666,0.10897276103182815,0.6648957272681097,0.3844100129533301,0.07245552319867131,0.04189022047980521,0.016508274800976136
train,masc_c,bIS3kW52a2k,9,3,23,0.008519722222222222,0.004001666666666666,0.003026388888888889,0.921532478597429,0.391304347826087,0.22157377982382145,0.376673344115261,0.4444444444444444,0.188775429471914,0.43064763180400434,0.3333333333333333,0.12058159868274292,0.649102911356345,0.3471167204241188,0.07826986676097085,0.04185588907825096,0.04182768544595721
train,masc_c,GuYz4oC1M8c,5,2,21,0.003822222222222222,0.0014222222222222223,0.0014222222222222223,0.9025518774986268,0.23809523809523808,0.10627856389112264,0.3932316564489156,0.4,0.11761823115925325,0.4748546451482016,0.4,0.11761823115925325,0.6478917669737712,0.3549119698198638,0.07620388361409806,0.04174411810745865,0.012500296695019529
train,masc_c,kwNUGTRxqcE,3,1,12,0.0028,0.0028,0.0007722222222222222,0.6807385087013245,0.25,0.08894003962896137,0.9966830412546793,1.0,0.4384939195509822,0.0011618572637742235,0.3333333333333333,0.061490315276160515,0.8387107749780018,0.678480527151611,0.051572589978910253,0.041719981523288145,0.03899966658192296
train,qasr,8363CE12-EF49-494E-9689-00E242F4477C,234,42,710,0.24606400000000012,0.0867889444444444,0.04572502777777778,0.8783261360775712,0.4028169014084507,0.36735596867054954,0.34998886509813143,0.34615384615384615,0.2881254349563009,0.3807705536500135,0.1794871794871795,0.13561798613194648,0.6141575005878512,0.3074043675518161,0.08329080339755413,0.041689561255541976,0.10584459825699533
train,qasr,7F053855-5D59-403F-94A2-F5E368B49521,55,12,327,0.0691111388888889,0.028561111111111114,0.01513611111111111,0.8578245834870772,0.18960244648318042,0.15081383432055392,0.3750787664982702,0.41818181818181815,0.29737567047718927,0.42055285367975936,0.21818181818181817,0.12945897827653213,0.6164516749926737,0.32175178664622534,0.07980520400140839,0.04165365755786909,0.04484836509831046
train,qasr,0CE85AA5-6DEB-46DA-9955-64B80FC211F1,39,9,776,0.03715277777777778,0.014297222222222223,0.008625,0.8393265177042056,0.09407216494845361,0.0754850242885182,0.3919212579218229,0.38461538461538464,0.24891162547007062,0.42493697773760497,0.23076923076923078,0.1264566242878376,0.6156238878130142,0.32894990462577545,0.07784971868378823,0.0415978944987817,0.018789100094302826
train,masc_c,6ILkonLsD48,30,7,104,0.037322222222222215,0.013738888888888889,0.007955555555555554,0.8723698715368907,0.3076923076923077,0.22716329878931368,0.40422918329325813,0.43333333333333335,0.27377237430615114,0.4145310733156711,0.23333333333333334,0.11792239210501229,0.6382995274150745,0.3526373607010018,0.07526980715228446,0.04158384111946019,0.06219103566476804
train,qasr,1AFBA763-6857-41F2-BA04-728FAA94F014,48,11,600,0.05813336111111111,0.021055555555555553,0.01304722222222222,0.8165821234385172,0.105,0.08293293781237024,0.3818784533129171,0.375,0.2521507240406812,0.43414735286749506,0.22916666666666666,0.13307691028989044,0.5992302883757171,0.3118351183016785,0.07974371532916048,0.04149805406346984,0.020911600316209943
train,masc_c,CnV9tLf4ALA,5,2,17,0.00427775,0.00152775,0.00152775,0.8872014284133911,0.35294117647058826,0.17309486143904904,0.3968111717957072,0.4,0.11761823115925325,0.48476860482907785,0.4,0.11761823115925325,0.6420063001045492,0.35205143842754294,0.07551164541139378,0.041407667464918356,0.020359111425216982
train,masc_c,RldV_FZZHyo,5,2,23,0.006016722222222222,0.0022166944444444447,0.0022166944444444447,0.8417585730552674,0.30434782608695654,0.15603828020972457,0.4173644069582224,0.4,0.11761823115925325,0.4710275393677498,0.4,0.11761823115925325,0.6295614900067449,0.3513200676452112,0.07404790886057723,0.041321644927178935,0.018352946511399716
train,masc_c,U-i1UCed_Ro,2,1,10,0.002194444444444444,0.0010555555555555555,0.0010555555555555555,0.9709433913230896,0.2,0.05668094798069328,0.44984231190755963,0.5,0.09452865480086611,0.43426164193078876,0.5,0.09452865480086611,0.7103928516153246,0.43677141988414503,0.06715248064334792,0.041287414777112494,0.005357973765452804
train,qasr,5A4D2052-C514-4270-B444-EB7BB94173F8,200,37,853,0.20166675,0.07371666666666667,0.04008611111111112,0.8844262900948524,0.3516998827667057,0.3203851173217758,0.33984905111072294,0.365,0.3014041621876483,0.38501702555749256,0.185,0.1373011632273606,0.6121376706027877,0.3005714354661126,0.08404721422904965,0.04126880772241481,0.09656540786376125
train,masc_c,XdBOrAJVwQc,3,1,19,0.0023,0.0015833333333333333,0.0005555555555555556,0.9153371850649515,0.15789473684210525,0.05520371039927826,0.7317183216412863,0.6666666666666666,0.20765495512648788,0.20629653229628522,0.3333333333333333,0.061490315276160515,0.8235277533531189,0.6697689887915858,0.05063898119235143,0.04118430628298982,0.011463324005777759
train,qasr,507D84C5-D548-4E47-9CB5-A2CAA5C86912,30,6,514,0.03715558333333334,0.02296947222222222,0.008872250000000002,0.7918240904808045,0.07392996108949416,0.05433351135619059,0.5465964870857231,0.5333333333333333,0.36142013281525043,0.4181452056058171,0.2,0.09504978102401236,0.6692102887832638,0.43280826624665547,0.06360829140786531,0.04113833093212704,0.01963722489067332
train,qasr,8FD9DC25-4782-4C07-97B6-FED2DED271FC,43,10,275,0.048080583333333336,0.017697249999999998,0.011041694444444446,0.8483567778454271,0.18181818181818182,0.14071895590983763,0.36823269711850687,0.37209302325581395,0.2437613889377433,0.41173772506140544,0.23255813953488372,0.1315353846924483,0.6082947374819669,0.31239270442478756,0.08001228230108237,0.041090694551628726,0.03430184814245108
train,qasr,49A0710C-3E79-4721-A1BE-F8C2CF64C2B9,31,8,253,0.03410833333333333,0.012977777777777777,0.009586111111111111,0.8670692251574609,0.13043478260869565,0.0944050938551076,0.3457000894226029,0.3870967741935484,0.23732875351271562,0.4152373451276121,0.25806451612903225,0.1370154373686976,0.6063846572900319,0.2997459086725212,0.08308405903226151,0.041069816776243176,0.022405043249883617
train,qasr,F8C85340-8B96-4995-B68E-C4066035DD18,157,31,694,0.18936666666666666,0.06461944444444442,0.03708611111111111,0.8491264551308504,0.3011527377521614,0.2681919343869457,0.3388548919161378,0.3375796178343949,0.26827380211481894,0.4004831270009048,0.19745222929936307,0.14273446406922466,0.5939906735234941,0.28773065317649754,0.08478294044749372,0.04106908057743533,0.07194886993451398
train,qasr,6A7C9690-AB66-4F2B-BD0B-2E08D221CAED,162,30,708,0.1772166666666667,0.06348055555555555,0.03557222222222223,0.8807895786968278,0.3149717514124294,0.28183211991074747,0.3506042754087514,0.35185185185185186,0.2825207039748451,0.3818554835271301,0.18518518518518517,0.13290856549831656,0.6156969270527897,0.30880859202658073,0.08183139535630793,0.04104330697980772,0.07962340891990732
train,masc_c,u0HJFkimiD4,11,3,28,0.0174975,0.007934166666666667,0.005015277777777778,0.7926743247292258,0.39285714285714285,0.23565451827580033,0.5311835438796234,0.5454545454545454,0.2800877556899882,0.47263800993122046,0.2727272727272727,0.09745880573921469,0.6619289343044246,0.4210555569520576,0.06451080342154031,0.04103557173040743,0.06600394514207424
train,masc_c,SE5O7Qd3g7k,14,3,122,0.01237777777777778,0.00871111111111111,0.0025666666666666667,0.7788018797125135,0.13934426229508196,0.08885390678425233,0.6951384855159891,0.7142857142857143,0.4535045882751561,0.4089632878362321,0.21428571428571427,0.07571248336916371,0.7369701826142513,0.5413751591803622,0.05579784269475104,0.04098885773592153,0.04029565441283145
train,masc_c,Xpuk9iGYOC4,5,2,48,0.007333361111111112,0.003083361111111111,0.003083361111111111,0.8784886479377747,0.125,0.058569717504008446,0.39644256585743276,0.4,0.11761823115925325,0.47512993189446606,0.4,0.11761823115925325,0.6374656068976037,0.34827029366507833,0.07497757710815602,0.0409629359062002,0.006888866572318627
train,qasr,22CC18D3-1C00-48DE-8760-1B8E63DAE0D2,40,9,285,0.04699166666666668,0.016625,0.010258333333333333,0.8714791238307953,0.1649122807017544,0.12634000116503583,0.3811352677294053,0.375,0.24222773535791722,0.4057288418625477,0.225,0.12315953254678531,0.6263071957801003,0.3321514291818377,0.0771357014629651,0.0409076147527818,0.03060305236732325
train,qasr,8182CAFE-7986-42AC-8D31-21478BF1BCDB,51,10,553,0.06104724999999999,0.029372250000000003,0.01483613888888889,0.8600799043973287,0.1301989150090416,0.10468253033051196,0.4315241492700343,0.47058823529411764,0.34052771426416406,0.4144048264167842,0.19607843137254902,0.11015224836299274,0.6458020268336815,0.37114524904930973,0.07113654525310778,0.04088248365202436,0.035647302776838266
train,qasr,C2F3282D-64AF-4B32-9796-DBE1545F52B5,101,20,513,0.12547227777777778,0.05100558333333334,0.026036138888888883,0.8608237516762006,0.20857699805068225,0.17564822420090878,0.35953670577592756,0.37623762376237624,0.2879296294235288,0.4154244256377227,0.19801980198019803,0.13200401398360054,0.610180228726064,0.3094977359313363,0.08054623944527194,0.04085494346177282,0.05057432810306857
train,masc_c,Sa0Zrho9nwU,2,1,5,0.003322222222222222,0.002116666666666667,0.002116666666666667,0.858576238155365,0.4,0.11761823115925325,0.5027561434544623,0.5,0.09452865480086611,0.49085101997479796,0.5,0.09452865480086611,0.6806661908049136,0.4316544783566313,0.06434245938521815,0.040803717177821934,0.011118293171541525
train,qasr,BDA45D37-8FBB-4B07-98B2-D81BBCB76208,37,9,304,0.046811111111111116,0.017266666666666663,0.011866666666666664,0.853073463246629,0.14144736842105263,0.10673649487094497,0.3579440210942758,0.3783783783783784,0.2406378746389103,0.42349551224510523,0.24324324324324326,0.13361203432663307,0.6055087421704524,0.3053525457233183,0.0809032548439549,0.0407987748209088,0.025684843272151148
train,qasr,CE03B49B-C69F-40C6-8129-E6D6E84674BD,180,33,848,0.1794055833333334,0.05826388888888888,0.030305555555555554,0.8861380931403902,0.4009433962264151,0.3684752499344138,0.3442769110003913,0.3388888888888889,0.2737500545777787,0.39682083142488356,0.18333333333333332,0.13362624296924455,0.6152075020703908,0.3050768854261506,0.08220786714816006,0.04076627801625518,0.1008701197801064
train,qasr,7E05F7A1-72AC-49F6-BD3B-DB88908D10E3,131,28,646,0.16011397222222223,0.04554722222222222,0.03190833333333333,0.8673730023944651,0.22755417956656346,0.1968894792234792,0.3082415955482212,0.3053435114503817,0.23295541856168153,0.4134730422803597,0.21374045801526717,0.15222263603991856,0.5878072989713432,0.26736043819352107,0.08947757653292238,0.0406983106746055,0.0458664710428971
train,qasr,38376610-9F74-41E8-B182-514AFBED287E,40,9,699,0.0483861111111111,0.021272222222222224,0.010119444444444445,0.8530805766582489,0.07296137339055794,0.05592683287489769,0.3873435495654121,0.4,0.26348110612401365,0.4238293511153986,0.225,0.12315953254678531,0.6202120631118305,0.3304352586281148,0.07638502777273036,0.040696251989614726,0.014735663787890894
train,qasr,BA1A8154-1880-419D-9288-ADF75A1D4AAB,5,2,295,0.005205555555555555,0.0020638888888888885,0.0020638888888888885,0.8871776938438416,0.04067796610169491,0.023419917869188952,0.3896531742415391,0.4,0.11761823115925325,0.47335292280116265,0.4,0.11761823115925325,0.6384154340426904,0.3456916045225413,0.07508929409686815,0.040659635050545415,0.002754609313668992
train,masc_c,BRqJVA_9HnA,30,7,78,0.030344472222222224,0.011083361111111112,0.00721113888888889,0.856484341621399,0.4230769230769231,0.31958885222350686,0.402505048464324,0.4,0.24590394326083398,0.4245549147740902,0.23333333333333334,0.11792239210501229,0.6294946950428615,0.34473927143325583,0.07423152025686945,0.04065247953994866,0.07858815898396429
train,masc_c,H_Y5Dq_Nv3I,2,1,7,0.00375,0.0019333333333333333,0.0019333333333333333,0.8302449882030487,0.2857142857142857,0.08221716570901552,0.5161429438740015,0.5,0.09452865480086611,0.45704754255712027,0.5,0.09452865480086611,0.6731939660385251,0.4285250923477572,0.06363612002968172,0.040507900528050415,0.0077718780760131344
train,masc_c,87px5h9E3Js,9,3,41,0.013684972222222223,0.004537222222222222,0.004537222222222222,0.8677550686730279,0.21951219512195122,0.12003040155386345,0.3868996354673679,0.3333333333333333,0.12058159868274292,0.4373582838029482,0.3333333333333333,0.12058159868274292,0.6273273520701979,0.33573411974455525,0.07564413501003638,0.040483356891141915,0.014473457709896444
train,qasr,1BC7945E-4A29-4936-A3A9-AD9879B7AF11,48,11,290,0.057188888888888886,0.021830555555555554,0.01218611111111111,0.8509991553922495,0.19655172413793104,0.15490830844260417,0.35612055097468936,0.375,0.2521507240406812,0.43508967737051696,0.22916666666666666,0.13307691028989044,0.6035598531834694,0.3030582880972832,0.080319880436676,0.040330060617729924,0.03906024213371981
train,masc_c,GRGkgJZ-_t8,10,3,56,0.008933305555555554,0.0034916666666666664,0.00265,0.8319788455963135,0.21428571428571427,0.12705780314744497,0.44901185552589595,0.4,0.16817758120350967,0.43545410571022125,0.3,0.10778928748621182,0.6404953505611047,0.3735683652194936,0.06903853747521294,0.04026666791439817,0.021368274006368974
train,masc_c,Ihe2QCt5Boc,10,3,92,0.012550000000000002,0.0056277777777777776,0.0037777777777777775,0.8820571720600128,0.13043478260869565,0.07621405253905901,0.42332263053394853,0.4,0.16817758120350967,0.4552997623396009,0.3,0.10778928748621182,0.6526899012969807,0.37339476235778024,0.07035297941024747,0.04024795538562852,0.01281749500973615
train,qasr,1552D98F-7799-4D27-8A53-FD326FAC8F02,22,6,305,0.02825,0.010877777777777778,0.007413888888888889,0.8065062002702192,0.10163934426229508,0.07253098965419684,0.3789678939660503,0.36363636363636365,0.19732972772607899,0.4636980903799,0.2727272727272727,0.13150582015814438,0.5927370471181348,0.30563995618696654,0.077948371519387,0.04019343311146635,0.014312520440165713
train,qasr,B8E48502-CDEF-427B-ABF0-5804E5D4C1A0,46,11,304,0.058747222222222235,0.018744444444444442,0.012138888888888887,0.8322595915068751,0.17105263157894737,0.13289280372378542,0.34594222426454985,0.34782608695652173,0.22680806269918058,0.42385808643129425,0.2391304347826087,0.13912036561131397,0.5891009078857125,0.28791373425139405,0.08195593368701731,0.04005466397357263,0.030141159359254224
train,qasr,6054A992-D917-4191-AA7E-E5B50E18FE72,66,14,639,0.07690002777777777,0.03137222222222222,0.016469444444444443,0.8271449614654888,0.13928012519561817,0.11458335033191921,0.36946223855501914,0.3787878787878788,0.271492715804161,0.43119653785439455,0.21212121212121213,0.13077866875683972,0.598303600010254,0.30559882907254454,0.07824534832176573,0.039965808039756384,0.031108544967552363
train,masc_c,Br-vwf8ycgk,2,1,26,0.0014111388888888889,0.0007,0.0007,0.9847323894500732,0.15384615384615385,0.06149933998929479,0.4283902195165865,0.5,0.09452865480086611,0.42733459203736857,0.5,0.09452865480086611,0.7065613044833299,0.4218497244816096,0.06679028964715435,0.03987688698336255,0.005813449880329148
train,masc_c,NMcEUrbeXM8,42,8,305,0.061638888888888875,0.032083333333333325,0.01375,0.829573495047433,0.16065573770491803,0.12370486184754423,0.478873989905142,0.5,0.3552574591652803,0.4267307777995152,0.19047619047619047,0.09981889609856437,0.6542237424762876,0.39726116949291784,0.06530389177545448,0.039654171401607735,0.04394707490635058
train,qasr,B4D7E21A-5BEC-4B7E-A4FE-F22D2D776A0C,101,18,746,0.09890280555555551,0.04107502777777778,0.019100000000000002,0.8413402703729006,0.20107238605898123,0.17387494422836222,0.4062211814896655,0.4158415841584158,0.3245300069399352,0.3821928278327581,0.1782178217821782,0.1158097450050057,0.6237807259312831,0.3417702386657143,0.07223988680913924,0.03958032419017631,0.05642763685711124
train,masc_c,S66fU-2ATkM,2,1,23,0.001961111111111111,0.0007055555555555555,0.0007055555555555555,0.8720066249370575,0.08695652173913043,0.02417949540723341,0.4796179672703147,0.5,0.09452865480086611,0.47739277873188257,0.5,0.09452865480086611,0.6758122961036861,0.4182300448985592,0.06388362724856606,0.03953472354156664,0.0022856551746094945
train,qasr,15EEBE98-1C6A-47DD-91BC-AFCBB072C14E,149,30,622,0.18010566666666675,0.05283888888888887,0.03483055555555555,0.8782067650916593,0.2652733118971061,0.23209549237123264,0.30981669385996397,0.30201342281879195,0.2340297785937904,0.4091534588525333,0.20134228187919462,0.1448327336290841,0.5940117294758116,0.2720831164861519,0.08603234258772179,0.0394065415350099,0.054317256692256344
train,qasr,A517B5C7-AD46-407E-BBB5-6100C126C502,72,15,312,0.08943888888888887,0.030447222222222216,0.01703333333333333,0.8744880656401316,0.2532051282051282,0.20815535966456564,0.34476925145322135,0.3611111111111111,0.25981514475687584,0.41747475162252473,0.20833333333333334,0.1305194089904011,0.6096286585466765,0.3014965957955237,0.07956837221712325,0.0393511574958496,0.054081914903168674
train,masc_c,KYxqERp0CSk,11,3,36,0.012475,0.0051333333333333335,0.002752777777777778,0.9089323065497659,0.3611111111111111,0.2247538679218132,0.4442043707504953,0.45454545454545453,0.21270957543988048,0.4155390178592681,0.2727272727272727,0.09745880573921469,0.6765683386501306,0.40375170328573506,0.06593754228580628,0.0393491588174015,0.04780729982411986
train,qasr,6E878B1B-0821-44D8-87ED-C5FD5FFC6A16,31,7,344,0.03498333333333333,0.012724999999999998,0.007827777777777777,0.8437704770795761,0.09883720930232558,0.07159261975311595,0.40912769577511016,0.41935483870967744,0.26415303073549257,0.42759315227978845,0.22580645161290322,0.113949915944988,0.6264490864273431,0.3452098710506324,0.07138382074221027,0.03933663578959971,0.018911407486079272
train,masc_c,FxtiTO1FLUk,8,2,24,0.010393333333333334,0.00822,0.0034777777777777776,0.82077656686306,0.3333333333333333,0.17971978688379645,0.6697380375117064,0.75,0.40926987910258916,0.29717182334046144,0.25,0.07147768885802765,0.7452573021873832,0.5497052871264616,0.05326926956492286,0.039291663476837976,0.07355389545027446
train,qasr,5182D0E2-81D1-4850-8C66-0F09FC3CFC23,59,13,316,0.07549999999999998,0.027700000000000002,0.01983055555555556,0.8836328609515045,0.2088607594936709,0.16767102034357104,0.33285088458106366,0.3220338983050847,0.21687410829652445,0.41165915874667985,0.22033898305084745,0.13354072524323757,0.608241872766284,0.2941179794126043,0.0812250608125146,0.039276728277834794,0.03636350302418038
train,qasr,62BC4B1E-53CD-41D5-927D-9A437CFE627F,74,17,305,0.0942556111111111,0.029499999999999995,0.021236111111111112,0.8907746269896224,0.24918032786885247,0.20395880797173865,0.29623668747002296,0.32432432432432434,0.22863921647459504,0.4102703711912095,0.22972972972972974,0.1486706552074038,0.5935056572298227,0.26388012478175105,0.08823687492965857,0.0392312310475144,0.046632982047750716
train,masc_c,EWO81bCIFwk,46,10,748,0.046066638888888886,0.01605,0.008761111111111112,0.8219427194284357,0.09893048128342247,0.0795395204223228,0.3888100784641448,0.391304347826087,0.26393022355248846,0.4213927236598805,0.21739130434782608,0.1226077461858075,0.6053763989462903,0.31957961323400264,0.0742238358688849,0.03918293610555312,0.02099288340632138
train,qasr,23079E4F-8F45-4472-91D0-09E3A06CA89E,68,14,628,0.08411113888888884,0.03062777777777778,0.016305555555555556,0.830465052057715,0.14171974522292993,0.11661644587038623,0.3718210177608211,0.38235294117647056,0.2760927529710457,0.4248344116499181,0.20588235294117646,0.12679446140967612,0.6011430349092681,0.3087843608708929,0.07622160734149878,0.03915214672835594,0.03219695558205387
train,masc_c,5nJNb7taScs,22,5,165,0.02510555555555555,0.010866666666666669,0.0052722222222222215,0.868657491423867,0.1393939393939394,0.09471387130261515,0.44518293550275057,0.5,0.3072180469247956,0.4514555254134836,0.22727272727272727,0.10122890794820355,0.6569202134633088,0.38671149197853244,0.06649931581799151,0.03914638202400732,0.02909781055827587
train,qasr,8B6AAC4D-19A2-4B76-8D56-1D69774D49D0,39,10,323,0.041249999999999995,0.013933333333333332,0.012483333333333332,0.8575101173841037,0.15170278637770898,0.11668989088756919,0.3129850014400943,0.3076923076923077,0.1856575344598306,0.40575447903115913,0.2564102564102564,0.1456862584345219,0.5852475594120989,0.2683878053243591,0.08526252718868425,0.03910041516715873,0.02166435743857275
train,masc_c,7bPBfZRfvyg,24,6,90,0.027898583333333334,0.01201527777777778,0.007966666666666667,0.8777453874548277,0.2777777777777778,0.1957955914762625,0.3702740144508425,0.375,0.21159133433631455,0.4078598234435111,0.25,0.11999203479342334,0.6240097009528351,0.3250063082786092,0.07487619374816629,0.038998168251048945,0.04142865045763032
train,qasr,A1D80E03-038F-4576-8E53-5B05BFD1E599,73,16,269,0.1111195,0.036872277777777775,0.02550002777777778,0.8980532623317143,0.2936802973977695,0.24246432747425933,0.3107444669326531,0.3013698630136986,0.2082244364335746,0.4100259556490559,0.2191780821917808,0.13966002654277956,0.6043988646321837,0.27906508228039867,0.08441036147695662,0.03897423679844344,0.05048699794357333
