block,source,speaker_key,rows_dual_scored,rows_text_total,hours,hours_audio_lev,text_mean_prob,text_full_vote_frac,text_full_vote_lb,audio_mean_prob,audio_vote_frac,audio_vote_lb,combined_prob,combined_vote_lb
val,masc_c,uKBBoJplMQg,26,41,0.025605583333333334,0.02002780555555556,0.8770905091212347,0.6585365853658537,0.5054955435372689,0.7290740837880338,0.7307692307692307,0.5391659658023868,0.6394639593367443,0.2725459929400741
val,qasr,53EF773D-9E48-4606-AA8D-D5EE8D9CAB52,82,718,0.08501119444444448,0.06660563888888889,0.8537456073412081,0.1573816155988858,0.13257642270432296,0.7478959429242489,0.7682926829268293,0.6662254441389153,0.6385128760198884,0.08832578609853614
val,qasr,58249DA4-EFDC-4C03-BA28-254C9C105FBE,132,618,0.16058625,0.12590561111111107,0.8612854426557367,0.2702265372168285,0.23671325359842105,0.7407196374221133,0.7651515151515151,0.6859732428800432,0.6379710408009017,0.16237895820359496
val,qasr,36A86DBF-8177-48C6-9CF3-79603AEB1FF0,107,431,0.13643055555555555,0.10174444444444444,0.9028927956786111,0.26450116009280744,0.22507274175853773,0.7031240049764844,0.7289719626168224,0.6379066413678491,0.6348455985619597,0.14357539675864206
val,masc_c,ZTeb9bGPSdc,31,42,0.042874999999999996,0.030275000000000003,0.9286296079235692,0.7380952380952381,0.5893098001502446,0.6833281778062003,0.6774193548387096,0.501406855599508,0.6345587778392987,0.2954839738673086
val,masc_c,yIDVDC0mtzQ,52,402,0.06166669444444444,0.04713891666666666,0.8438052202646549,0.15920398009950248,0.12668809110655485,0.7509989454075157,0.7692307692307693,0.6386595708887026,0.6336968305481123,0.08091056190282118
val,masc_c,ajJyO5vk3XI,34,329,0.047722222222222214,0.03325,0.8615927380674026,0.1398176291793313,0.10648609993077485,0.7353521377800087,0.7058823529411765,0.5383077411853625,0.6335740618335955,0.0573222919213742
val,masc_c,KAEA_qlHCew,71,427,0.1049999999999999,0.08055555555555548,0.8159830536640865,0.19672131147540983,0.16179151677970016,0.7763540406258855,0.7746478873239436,0.6648460480022997,0.6334917407943623,0.10756645053128142
val,masc_c,brXnLYWq7FM,43,402,0.04762002777777778,0.037497805555555555,0.8151594982590786,0.13432835820895522,0.10443255992240869,0.7771024096887126,0.813953488372093,0.6738270676469403,0.633462410377772,0.07036948561938003
val,qasr,2A2BA75E-37BD-4752-9FD4-069D4F47A17B,211,354,0.24309455555555548,0.15080005555555562,0.9532474126860994,0.655367231638418,0.6044295463400007,0.6639493885750759,0.6587677725118484,0.5924654761030224,0.6329080368137088,0.3581036389430623
val,qasr,44C9298F-AEEF-4D8F-99C6-1C9782815FC2,95,183,0.12895002777777778,0.09242780555555556,0.9415882436852706,0.5683060109289617,0.4958648039695103,0.6713450885132739,0.6736842105263158,0.5742532416248357,0.6321306427999461,0.284751971087155
val,qasr,EDA46128-5B41-45CE-9914-8C698DA9244F,34,239,0.044591666666666654,0.03228333333333333,0.8763847193297218,0.1506276150627615,0.11082832577260819,0.7210827072481419,0.7352941176470589,0.5688253783710155,0.6319458660051789,0.06304196434183003
val,qasr,08D2DD63-FDEC-45E5-956F-C8FBE2E7B58A,96,700,0.10562777777777778,0.0878361111111111,0.8366989164302746,0.18,0.15330965954857173,0.7551694434538755,0.7916666666666666,0.6999956838747691,0.6318494550591112,0.10731609998031048
val,qasr,53B4FAC2-075F-4D7A-AC2A-8D6AD8420B14,79,269,0.10061944444444444,0.07299166666666668,0.8950586605675613,0.31226765799256506,0.25985865963942817,0.7058578702975565,0.7215189873417721,0.6141734225170346,0.6317841999396024,0.15959828236143678
val,masc_c,h1JVpTljTSY,51,351,0.06858333333333333,0.0538611111111111,0.8669348966841605,0.17094017094017094,0.13517096114378574,0.7285732352448737,0.7843137254901961,0.6537337712118704,0.6316255624238591,0.08836582218686025
val,qasr,E9164CFB-44A3-4572-BDAD-178898D6A5B0,76,246,0.07914724999999999,0.05978891666666665,0.897796022264581,0.36585365853658536,0.30815350784437845,0.70338727823477,0.7105263157894737,0.6004023269144307,0.6314983005106866,0.1850160831566091
val,masc_c,r-3byCsRXIM,28,355,0.02590336111111111,0.021662805555555557,0.8285337303365979,0.14647887323943662,0.11348359292690526,0.7621769434107202,0.8214285714285714,0.644082084514089,0.6314893061006301,0.07309274909050946
val,qasr,EFC63548-4D8F-4A0B-A448-E5AB3C7B09F6,107,270,0.14040283333333337,0.10257502777777776,0.9145718099914979,0.4444444444444444,0.3863642601955544,0.6904240503847908,0.7102803738317757,0.6182267641098055,0.6314423734220793,0.23886072634837652
val,masc_c,zbgmk6Z25J8,24,51,0.020683361111111107,0.014866666666666669,0.8878943820794424,0.6078431372549019,0.4708491122516505,0.7097789596300572,0.7083333333333334,0.5083193634129031,0.6302087507737192,0.23934172100328951
val,qasr,F7BA4F7C-E99B-4B3C-83B4-90C995707FB9,287,621,0.34941405555555527,0.21956680555555552,0.9410722887059122,0.5185185185185185,0.47922642945723004,0.6695208292497478,0.686411149825784,0.6305708623438102,0.6300674991183404,0.30218622288079067
val,qasr,481097D6-FCBA-4FA1-88BD-035FB9699895,144,309,0.16125558333333329,0.10513613888888887,0.9388037245306704,0.517799352750809,0.462208572807876,0.6710310239564529,0.6736111111111112,0.5933813653547764,0.6299664245659474,0.27426595401142
val,qasr,8B73FE6D-A710-4FE2-BE34-88F99E83278C,106,703,0.11503063888888886,0.09091391666666666,0.8170096418767605,0.19914651493598862,0.17129488500735676,0.7674356063988218,0.7924528301886793,0.705694607192994,0.627002289947376,0.12088187658943571
val,qasr,7E7FA955-8D0F-484B-8998-40CBF0410B30,130,731,0.13613613888888887,0.10604447222222217,0.8659780722398024,0.21203830369357046,0.1839512120201401,0.7224385565005762,0.7538461538461538,0.6732170876497235,0.6256159484700745,0.12383909922583552
val,qasr,21D7ECE7-5FC6-4C93-8555-CE33EE0C0E91,141,269,0.2181083333333333,0.16031111111111107,0.8960005416937754,0.587360594795539,0.52770070909197,0.6954657820351455,0.723404255319149,0.6443895323731718,0.6231377174329755,0.3400448131647657
val,qasr,BA168052-0664-434E-890C-76211897E909,172,377,0.22248341666666663,0.16580561111111108,0.9260879848585573,0.5039787798408488,0.4537228584071579,0.6726834173067229,0.7151162790697675,0.6435372557719273,0.622964030381351,0.29198756318033714
val,masc_c,GK7w1VLCdHU,48,85,0.05648333333333335,0.03998888888888889,0.9273759027322134,0.6352941176470588,0.5291793557946364,0.6707803826623907,0.6666666666666666,0.5253984633247204,0.6220655629065941,0.27803002035766744
val,masc_c,mI8n5g4e0rg,26,55,0.036288888888888884,0.024933333333333335,0.9108123962695782,0.509090909090909,0.38076038407484447,0.6827959971359143,0.6538461538461539,0.46220229009632996,0.6218990583146382,0.17598832149735127
val,qasr,981A9714-ABA1-40D3-824A-DEF1FBC12641,114,700,0.12673894444444445,0.09685280555555557,0.8504348988072914,0.2042857142857143,0.1760697651473242,0.7311771586430137,0.7456140350877193,0.6585664892117132,0.6218185729207742,0.11595364708940416
val,masc_c,dXPnzMr47hQ,51,78,0.06975008333333335,0.04377227777777778,0.9351529584211462,0.7051282051282052,0.5962399656958183,0.6601685553825661,0.6470588235294118,0.5098580497281073,0.617358577622621,0.30399774607962354
val,masc_c,doVPAy_olrc,25,45,0.030688888888888894,0.019377777777777782,0.9560676980018615,0.5777777777777777,0.4330053279594451,0.645344295874238,0.64,0.44518154601046633,0.616992835375115,0.19276598133175477
val,qasr,DC4108CF-67C7-4DE3-AACC-9AC0CAC24691,143,729,0.14824450000000006,0.11061394444444446,0.872690083680453,0.26474622770919065,0.2340119966327118,0.7061507259340879,0.7342657342657343,0.6564279437044778,0.6162507361064318,0.15361201375179018
val,masc_c,PHJbC-YJUQw,65,428,0.07802777777777774,0.05949999999999998,0.8366885084372301,0.19158878504672897,0.1571122157447634,0.7357260970515199,0.7538461538461538,0.6369398600835173,0.615573570760381,0.10007103271388099
val,qasr,EFBBE307-DDB5-4643-A66A-405290CDC6B5,47,298,0.0640861111111111,0.04664722222222221,0.8901393629134969,0.174496644295302,0.13562212492453882,0.6911001979791995,0.6808510638297872,0.5383238911447854,0.6151754899385963,0.07300863001470193
val,qasr,CAFDE1F4-37A9-427C-8FBE-9538C1BFCFB3,161,659,0.18689447222222227,0.12754725,0.89011595004834,0.2867981790591806,0.2535809769467432,0.6903372913622876,0.6832298136645962,0.6078118236704374,0.6144802339547403,0.15412951604613112
val,qasr,D3494D43-59DC-4960-A30D-69D06C8E6062,40,336,0.045997277777777776,0.030327777777777773,0.9073630109429359,0.13690476190476192,0.10423207320538246,0.6769393950315135,0.675,0.52017458088898,0.6142297677016836,0.054218874994799306
val,qasr,257A73A8-EFB2-444C-8AFD-ABD8D8BC3E98,156,331,0.19561388888888884,0.1319222222222222,0.905408039689064,0.5287009063444109,0.47490313244776694,0.6774235704577176,0.6987179487179487,0.6226525096249272,0.6133447469672887,0.2956996272473413
val,masc_c,suXI2sqYp98,51,422,0.06449997222222222,0.05119441666666666,0.8159338446224437,0.14454976303317535,0.11420341764679917,0.7515577646988152,0.7647058823529411,0.632375118636542,0.6132214164065541,0.07221939978309319
val,qasr,01E4B05D-E8C2-4F92-819F-140B607ABA50,155,371,0.19743061111111107,0.13734447222222215,0.9207000194057342,0.49326145552560646,0.4427173921566372,0.6659184384661081,0.6967741935483871,0.6203739026051529,0.6131111192183819,0.27465031632338893
val,masc_c,cloD3eO5DxU,68,104,0.0805944722222222,0.05511669444444445,0.9343553106574451,0.6634615384615384,0.5682644758725168,0.6553318710520055,0.6617647058823529,0.5433701723652863,0.6123128139605214,0.30877796620391856
val,masc_c,p8S6C581N0c,57,325,0.08497222222222223,0.06330555555555555,0.854516583576537,0.22153846153846155,0.17978830672777998,0.716409259445132,0.7368421052631579,0.6102317358473626,0.6121835928236512,0.10971253049955124
val,qasr,D5498A63-7296-45D3-8C95-6395238960C1,211,662,0.2269361388888889,0.16280277777777782,0.8891168070065467,0.4078549848942598,0.37105459184501566,0.6885285618443536,0.7014218009478673,0.6365193190135904,0.6121823164398613,0.2361834161180551
val,qasr,4A149C20-6EC0-4123-AC8D-B9E7CB25A879,124,420,0.17507505555555553,0.12201391666666665,0.9009036614048865,0.3261904761904762,0.28310480325696047,0.6781394356087642,0.7016129032258065,0.6160078245925817,0.6109383004829789,0.17439477398603107
